"MS.SubClass","MS.Zoning","Lot.Area","Street","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
20,"RL",8010,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1958,2007,"Hip","CompShg","Wd Sdng","Wd Sdng","None","Gd","Gd","CBlock","TA","TA","Mn","GLQ",745,"Unf",0,206,951,"GasA","Gd","Y","SBrkr",951,0,0,951,1,0,1,0,2,1,"Gd",6,"Typ",0,2,480,"Y",0,0,42,0,0,0,450,9,2009,"WD ","Normal",143500
20,"RL",8712,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1957,2000,"Hip","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","Mn","BLQ",860,"Unf",0,132,992,"GasA","TA","Y","SBrkr",1306,0,0,1306,1,0,1,0,2,1,"TA",5,"Typ",0,1,756,"Y",0,0,0,0,0,0,0,5,2009,"WD ","Normal",153000
20,"RL",17600,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","BLQ",1270,"Unf",0,208,1478,"GasA","Ex","Y","FuseA",1478,0,0,1478,1,0,2,0,3,1,"TA",6,"Typ",2,2,498,"Y",0,40,0,0,0,0,0,12,2009,"WD ","Normal",157500
20,"RL",9000,"Pave","IR1","HLS","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","Gd","TA","Gd","Unf",0,"Unf",0,160,160,"GasA","Fa","Y","SBrkr",1142,0,0,1142,0,0,1,0,2,1,"TA",5,"Typ",1,1,384,"Y",0,28,64,0,0,0,0,4,2009,"WD ","Normal",113500
20,"RL",7200,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","Gd","No","ALQ",630,"BLQ",102,0,732,"GasA","TA","Y","SBrkr",732,0,0,732,1,0,1,0,2,1,"TA",4,"Typ",0,1,240,"Y",0,68,0,0,0,0,0,9,2009,"WD ","Normal",118900
80,"RL",8000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1959,1959,"Gable","CompShg","BrkFace","Plywood","None","TA","TA","CBlock","Gd","TA","Av","GLQ",433,"Rec",95,0,528,"GasA","TA","Y","SBrkr",1183,0,0,1183,1,0,1,0,3,1,"TA",6,"Typ",0,1,288,"Y",0,0,0,0,0,0,0,7,2009,"WD ","Normal",138000
50,"RL",10800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",4,7,1949,1996,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,832,832,"GasA","TA","Y","FuseF",832,629,0,1461,0,0,2,0,4,1,"TA",6,"Typ",0,1,384,"Y",0,204,0,0,0,0,0,8,2009,"WD ","Normal",133500
70,"RM",6406,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1939,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","TA","No","ALQ",421,"Unf",0,269,690,"GasA","TA","Y","FuseA",868,690,0,1558,0,0,1,1,3,1,"TA",7,"Typ",1,2,400,"Y",0,36,0,0,182,0,0,10,2009,"WD ","Normal",150000
90,"RM",7596,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","Duplex","2Story",5,5,1952,1952,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Gd","Y","SBrkr",960,1000,0,1960,0,0,2,0,4,2,"TA",10,"Typ",0,2,400,"N",0,0,0,0,0,0,0,7,2009,"COD","Normal",124500
60,"RM",3378,"Pave","Reg","HLS","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1946,1992,"Gable","CompShg","HdBoard","HdBoard","None","TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,651,651,"GasA","Gd","Y","SBrkr",707,682,0,1389,0,0,1,1,3,1,"TA",6,"Typ",2,1,240,"P",0,0,126,0,0,0,0,9,2009,"WD ","Normal",135000
20,"RM",6000,"Pave","Reg","Bnk","AllPub","Inside","Mod","OldTown","Norm","Norm","2fmCon","1Story",4,4,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None","Fa","TA","CBlock","Fa","TA","No","Unf",0,"Unf",0,936,936,"GasA","TA","N","SBrkr",936,0,0,936,0,0,1,0,2,1,"TA",4,"Min2",0,2,576,"Y",0,32,112,0,0,0,0,2,2009,"WD ","Normal",93000
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1950,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","Ex","CBlock","TA","TA","No","BLQ",384,"Unf",0,384,768,"GasA","TA","Y","FuseA",768,560,0,1328,0,0,1,1,3,1,"TA",6,"Typ",0,1,308,"Y",0,12,0,0,0,0,0,3,2009,"WD ","Normal",129500
70,"RM",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None","Gd","Gd","BrkTil","Fa","TA","No","Unf",0,"Unf",0,677,677,"GasA","TA","Y","SBrkr",833,677,0,1510,0,0,2,0,3,1,"Gd",7,"Typ",0,2,720,"N",0,0,160,0,0,0,0,6,2009,"WD ","Normal",87500
75,"RM",8100,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",5,5,1898,1965,"Hip","CompShg","AsbShng","AsbShng","None","TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,849,849,"GasA","TA","N","FuseA",1075,1063,0,2138,0,0,2,0,2,3,"TA",11,"Typ",0,2,360,"N",40,156,0,0,0,0,0,11,2009,"WD ","Normal",106000
30,"RM",7200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,4,1910,2006,"Hip","CompShg","MetalSd","Stucco","None","TA","TA","BrkTil","TA","TA","No","ALQ",247,"Rec",465,310,1022,"GasW","TA","N","SBrkr",1022,0,0,1022,1,0,1,0,2,1,"TA",4,"Maj2",0,1,280,"Y",0,30,226,0,0,0,0,6,2009,"WD ","Normal",85000
70,"RM",9720,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1910,2002,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,741,741,"GasA","Ex","Y","SBrkr",780,741,0,1521,0,0,1,0,4,1,"Gd",8,"Typ",0,3,640,"Y",0,0,238,0,0,0,0,9,2009,"WD ","Normal",146500
30,"RL",6615,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",6,6,1923,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1022,1022,"GasA","TA","N","FuseA",1432,0,0,1432,0,0,1,0,3,1,"Gd",6,"Typ",1,1,216,"Y",266,61,0,0,0,0,0,9,2009,"WD ","Normal",149000
50,"RL",7264,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,7,1925,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None","Gd","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,952,952,"GasW","Gd","N","SBrkr",952,596,0,1548,0,0,2,1,3,1,"Ex",5,"Typ",0,2,672,"Y",74,0,0,0,144,0,0,10,2009,"WD ","Normal",205000
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,9,1937,2000,"Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","TA","Y","SBrkr",786,390,0,1176,0,0,1,0,2,1,"TA",4,"Typ",0,2,624,"N",210,0,0,0,0,0,0,7,2009,"WD ","Normal",134900
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,8,1925,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SBrkr",884,464,0,1348,1,0,1,0,3,1,"TA",5,"Typ",1,1,216,"N",0,0,208,0,0,0,0,5,2009,"WD ","Normal",117000
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Ex","Y","FuseF",825,587,0,1412,0,0,1,0,4,1,"TA",6,"Typ",1,1,280,"Y",45,0,0,0,0,0,0,5,2009,"WD ","Normal",132500
45,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",6,7,1926,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None","Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Gd","Y","SBrkr",904,0,0,904,0,0,1,0,2,1,"TA",4,"Typ",0,1,180,"Y",0,0,105,0,0,0,0,1,2009,"WD ","Normal",119000
30,"RM",6120,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",2,3,1936,1950,"Gable","CompShg","AsbShng","AsbShng","None","Fa","Fa","BrkTil","TA","Fa","No","Unf",0,"Unf",0,264,264,"Grav","Fa","N","FuseA",800,0,0,800,0,0,1,0,1,1,"Fa",4,"Maj1",1,0,0,"N",0,0,0,0,0,0,0,1,2009,"ConLw","Normal",60000
50,"RM",6120,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1938,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","Fa","No","LwQ",273,"Unf",0,679,952,"GasA","TA","Y","FuseA",994,588,0,1582,0,0,2,0,3,1,"TA",6,"Typ",1,1,250,"Y",189,0,34,150,0,0,0,2,2009,"WD ","Normal",150000
70,"RM",9928,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1915,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Fa","Y","SBrkr",1272,672,0,1944,0,0,2,0,3,1,"TA",8,"Min2",0,1,216,"N",24,28,0,0,0,0,400,6,2009,"WD ","Normal",179900
30,"RM",6240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,5,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","BLQ",152,"Unf",0,628,780,"GasA","TA","Y","FuseA",848,0,360,1208,0,0,1,0,2,1,"TA",5,"Typ",0,2,539,"Y",0,23,112,0,0,0,0,1,2009,"WD ","Normal",103000
190,"RM",5852,"Pave","IR3","Bnk","AllPub","Corner","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,5,1902,2000,"Gable","CompShg","MetalSd","MetalSd","Stone","TA","Fa","BrkTil","TA","Fa","No","Rec",169,"Unf",0,851,1020,"GasA","TA","N","FuseF",978,886,0,1864,0,0,2,1,6,1,"TA",9,"Typ",0,0,0,"N",0,188,102,0,0,0,0,5,2009,"WD ","Normal",97500
50,"RM",5160,"Pave","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,6,1927,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,1204,1204,"GasA","TA","Y","FuseA",1204,462,0,1666,0,0,1,0,3,1,"TA",4,"Typ",0,1,384,"Y",0,0,148,0,0,0,0,8,2009,"WD ","Normal",135000
190,"RM",10320,"Pave","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","2fmCon","2Story",6,7,1915,1965,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","No","Rec",276,"ALQ",262,160,698,"GasA","Ex","Y","FuseF",754,649,0,1403,1,0,1,1,3,1,"TA",7,"Typ",0,1,308,"Y",0,0,288,0,0,0,0,2,2009,"WD ","Normal",116000
20,"RL",4280,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,9,1946,2001,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",0,560,560,"GasA","Ex","Y","FuseA",704,0,0,704,0,1,1,0,2,1,"Fa",4,"Typ",0,1,220,"Y",0,0,24,0,0,0,0,9,2009,"WD ","Normal",88750
80,"RL",12886,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,1963,1999,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Gd","TA","Av","ALQ",444,"Unf",0,76,520,"GasA","Ex","Y","SBrkr",1464,0,0,1464,0,1,2,0,3,1,"TA",6,"Min2",1,2,480,"Y",302,0,0,0,100,0,0,10,2009,"WD ","Normal",175000
60,"RL",11184,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","LwQ",226,"Rec",500,192,918,"GasA","Gd","Y","SBrkr",918,765,0,1683,0,0,2,1,3,1,"TA",7,"Typ",1,2,440,"Y",243,0,0,0,0,0,0,7,2009,"WD ","Normal",172500
20,"RL",7800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1967,2004,"Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","PConc","TA","TA","No","ALQ",450,"Unf",0,414,864,"GasA","Ex","Y","SBrkr",899,0,0,899,0,0,1,0,3,1,"Gd",5,"Typ",0,1,288,"Y",64,0,0,0,0,0,0,6,2009,"WD ","Normal",130000
85,"RL",8740,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,6,1982,1982,"Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","Av","ALQ",672,"Unf",0,168,840,"GasA","TA","Y","SBrkr",860,0,0,860,1,0,1,0,2,1,"TA",4,"Typ",0,2,528,"Y",0,0,0,0,0,0,0,7,2009,"WD ","Normal",137000
80,"RL",15400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,5,1961,1961,"Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","Gd","No","Unf",0,"Unf",0,552,552,"GasA","TA","Y","SBrkr",904,611,259,1774,0,0,2,0,4,1,"TA",8,"Typ",1,1,384,"Y",290,40,0,0,0,0,0,7,2009,"WD ","Normal",165000
80,"RL",15312,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,5,1960,1960,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","Av","BLQ",588,"Unf",0,550,1138,"GasA","Ex","Y","SBrkr",1138,0,0,1138,0,1,1,0,3,1,"TA",6,"Typ",1,2,480,"Y",0,0,0,0,140,0,0,3,2009,"COD","Normal",148000
80,"RL",15584,"Pave","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",5,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,825,825,"GasA","Ex","Y","SBrkr",2071,0,0,2071,0,1,1,1,4,1,"TA",9,"Typ",1,1,336,"Y",131,28,0,0,0,0,0,10,2009,"WD ","Normal",165000
20,"RL",9571,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","Rec",257,"Unf",0,816,1073,"GasA","TA","Y","FuseA",1073,0,0,1073,1,0,1,0,2,1,"TA",5,"Typ",0,1,340,"Y",0,0,0,0,0,0,0,2,2009,"WD ","Normal",121500
120,"RL",4235,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","1Story",5,5,1984,1984,"Gable","CompShg","HdBoard","HdBoard","BrkFace","Gd","TA","CBlock","Gd","TA","Mn","GLQ",552,"ALQ",393,104,1049,"GasA","TA","Y","SBrkr",1049,0,0,1049,1,0,2,0,2,1,"Gd",5,"Typ",0,1,266,"Y",0,105,0,0,0,0,0,2,2009,"WD ","Normal",139500
50,"RL",9060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,5,1939,1950,"Gable","CompShg","WdShing","Wd Shng","None","TA","TA","BrkTil","TA","TA","Mn","Rec",204,"Unf",0,356,560,"GasA","TA","Y","SBrkr",698,560,0,1258,0,0,1,0,2,1,"TA",6,"Typ",0,1,280,"P",0,0,0,0,0,0,0,10,2009,"WD ","Normal",105000
80,"RL",10778,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","1Fam","SLvl",7,6,1990,1991,"Gable","CompShg","HdBoard","HdBoard","None","Gd","TA","PConc","Gd","TA","No","GLQ",460,"ALQ",286,308,1054,"GasA","Gd","Y","SBrkr",1061,0,0,1061,1,0,1,1,1,1,"Gd",4,"Typ",0,2,462,"Y",114,36,0,0,0,0,0,7,2009,"WD ","Normal",162000
80,"RL",19255,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","SLvl",6,5,1983,1983,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","Gd","TA","CBlock","Gd","TA","Av","Rec",70,"GLQ",450,0,520,"GasA","Gd","Y","SBrkr",1338,0,0,1338,0,0,1,1,2,1,"Gd",5,"Min2",1,2,576,"Y",0,0,0,0,0,0,600,9,2009,"WD ","Normal",156500
90,"RL",7976,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",7,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Ex","TA","No","GLQ",820,"Unf",0,348,1168,"GasA","Ex","Y","SBrkr",1168,1619,0,2787,2,0,4,2,6,2,"TA",8,"Typ",2,4,820,"Y",312,0,0,0,0,0,0,10,2009,"WD ","Normal",269500
20,"RL",9178,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1468,1468,"GasA","Ex","Y","SBrkr",1468,0,0,1468,0,0,2,0,3,1,"Gd",6,"Typ",1,3,904,"Y",192,142,0,0,0,0,0,6,2009,"WD ","Normal",239900
20,"RL",11422,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Av","GLQ",1359,"Unf",0,479,1838,"GasA","Ex","Y","SBrkr",1838,0,0,1838,1,0,2,0,3,1,"Gd",7,"Typ",2,2,524,"Y",154,222,0,0,0,0,0,4,2009,"WD ","Normal",272500
20,"RL",10324,"Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ",872,"Unf",0,382,1254,"GasA","Ex","Y","SBrkr",1254,0,0,1254,1,0,2,0,2,1,"Gd",5,"Typ",0,3,810,"Y",168,92,0,0,0,0,0,3,2009,"WD ","Normal",221800
20,"RL",7314,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,508,1232,"GasA","Ex","Y","SBrkr",1232,0,0,1232,1,0,2,0,2,1,"Gd",6,"Typ",0,2,632,"Y",132,0,0,0,0,0,0,2,2009,"WD ","Normal",194500
20,"RL",11645,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Gd","GLQ",24,"Unf",0,1474,1498,"GasA","Ex","Y","SBrkr",1498,0,0,1498,0,0,2,0,3,1,"Gd",7,"Typ",1,3,844,"Y",144,98,0,0,0,0,0,3,2009,"WD ","Normal",237000
80,"RL",12800,"Pave","Reg","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","SLvl",7,5,1989,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","Gd","TA","PConc","Gd","TA","Gd","GLQ",1518,"Unf",0,0,1518,"GasA","Gd","Y","SBrkr",1644,0,0,1644,1,1,2,0,2,1,"Gd",5,"Typ",1,2,569,"Y",80,0,0,0,396,0,0,8,2009,"WD ","Normal",275000
60,"RL",16698,"Pave","IR1","HLS","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","2Story",7,5,1992,1993,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","GLQ",800,"Unf",0,649,1449,"GasA","Gd","Y","SBrkr",944,815,0,1759,1,0,2,1,3,1,"Gd",7,"Typ",1,2,525,"Y",150,193,0,0,0,0,0,6,2009,"WD ","Normal",233500
20,"RL",9757,"Pave","Reg","Low","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,7,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","PConc","TA","TA","No","ALQ",755,"Unf",0,235,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,1,440,"Y",66,0,0,0,92,0,0,10,2009,"WD ","Normal",143000
60,"RL",10667,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","PosN","Norm","1Fam","2Story",7,6,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","GLQ",385,"ALQ",344,70,799,"GasA","Ex","Y","SBrkr",827,834,0,1661,1,0,2,1,3,1,"Gd",6,"Typ",1,2,550,"Y",158,61,0,0,0,0,0,4,2009,"ConLw","Normal",212000
20,"RL",10859,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1097,1097,"GasA","Ex","Y","SBrkr",1097,0,0,1097,0,0,1,1,3,1,"TA",6,"Typ",0,2,672,"Y",392,64,0,0,0,0,0,6,2009,"WD ","Normal",145000
20,"RL",8072,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","PConc","Gd","Gd","No","ALQ",746,"Unf",0,244,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,2,480,"Y",0,64,0,0,0,0,0,5,2009,"WD ","Normal",138000
20,"RL",10335,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Gd","GLQ",679,"Unf",0,811,1490,"GasA","Ex","Y","SBrkr",1501,0,0,1501,1,0,2,0,3,1,"Gd",6,"Typ",0,2,577,"Y",144,29,0,0,0,0,0,6,2009,"WD ","Normal",204000
20,"RL",9017,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","GLQ",560,"Unf",0,871,1431,"GasA","Ex","Y","SBrkr",1431,0,0,1431,1,0,2,0,3,1,"Gd",6,"Typ",0,2,666,"Y",0,35,0,0,0,0,0,9,2009,"WD ","Normal",192000
60,"RL",8750,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Gd","TA","No","GLQ",606,"Unf",0,322,928,"GasA","Ex","Y","SBrkr",928,844,0,1772,1,0,2,1,3,1,"TA",7,"Typ",1,2,492,"Y",150,96,0,0,0,0,0,4,2009,"WD ","Normal",200000
20,"RL",9808,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ",788,"Unf",0,785,1573,"GasA","Ex","Y","SBrkr",1573,0,0,1573,1,0,2,0,3,1,"Gd",6,"Typ",0,2,544,"Y",0,72,0,0,0,0,0,3,2009,"WD ","Normal",227000
60,"RL",12420,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ",666,"Unf",0,278,944,"GasA","Ex","Y","SBrkr",944,896,0,1840,1,0,2,1,3,1,"Gd",6,"Typ",0,2,622,"Y",0,45,0,0,0,0,0,6,2009,"WD ","Normal",230000
